20160111_0001_0030,123,205.2,208.1,2.9,0.50,0.61,1
20160113_0002_0047,167,19.9,29.3,9.4,0.47,0.54,378
20160121_0001_0023,27,45.6,55.1,9.5,0.51,0.46,379
20160113_0002_0044,31,58.4,67.9,9.5,0.48,0.53,380
20141104_0001_0009,23,24.1,33.6,9.5,0.48,0.51,381
20160113_0002_0044,20,15.9,25.4,9.5,0.44,0.59,382
20160819_0002_0001,429,10.0,19.5,9.5,0.48,0.52,383
20160819_0002_0003,859,175.9,185.5,9.6,0.51,0.59,384
20160112_0001_0066,245,201.8,211.4,9.6,0.50,0.49,385
20141103_0001_0007,3269,1.0,10.6,9.6,0.27,0.62,386
20160822_0001_0056,2124,140.5,150.1,9.6,0.51,0.47,387
20141104_0001_0008,2,70.8,80.5,9.6,0.51,0.59,388
20141103_0001_0025,4268,203.3,213.0,9.6,0.49,0.45,389
20160113_0002_0065,80,123.7,133.4,9.7,0.48,0.50,390
20160113_0002_0027,240,46.7,56.4,9.7,0.50,0.45,391
20160113_0002_0065,89,13.6,23.4,9.7,0.37,0.65,392
20160822_0001_0049,627,7.4,17.1,9.7,0.38,0.79,393
20160121_0001_0022,168,19.6,29.3,9.8,0.48,0.45,394
20160819_0002_0010,1391,65.3,75.1,9.8,0.49,0.43,395
20160113_0002_0064,7009,307.1,317.0,9.9,0.50,0.40,396
20160121_0001_0036,253,58.6,68.4,9.9,0.49,0.50,397
20141103_0001_0006,10,140.9,150.8,9.9,0.49,0.54,398
20160121_0001_0026,385,14.2,24.1,9.9,0.47,0.51,399
20160121_0001_0026,50,33.4,43.4,10.0,0.50,0.44,400
20160121_0001_0036,6592,149.0,159.0,10.0,0.46,0.53,401
20160111_0001_0014,2,26.2,36.2,10.0,0.45,0.48,402
20160819_0002_0014,1614,156.3,166.3,10.1,0.51,0.52,403
20160113_0002_0045,149,144.4,154.5,10.1,0.52,0.52,404
20160819_0002_0006,1433,546.7,556.8,10.1,0.50,0.58,405
20141103_0001_0022,1007,252.3,262.5,10.1,0.52,0.46,406
20141103_0001_0014,1679,0.4,10.5,10.1,0.19,0.55,407
20141103_0001_0019,50,4.9,15.1,10.2,0.48,0.40,408
20160112_0001_0045,585,27.9,38.0,10.2,0.48,0.50,409
20160113_0002_0069,299,33.9,44.1,10.2,0.47,0.52,410
20141103_0001_0018,12,171.8,182.0,10.2,0.50,0.61,411
20160121_0001_0039,367,28.3,38.5,10.2,0.50,0.46,412
20160819_0002_0017,5657,7.5,17.7,10.2,0.41,0.49,413
20160113_0002_0023,73,8.2,18.4,10.3,0.39,0.57,414
20141103_0001_0027,1236,106.2,116.6,10.4,0.52,0.51,415
20160113_0002_0025,346,2.8,13.2,10.4,0.42,0.56,416
20141104_0001_0001,327,191.6,202.1,10.4,0.49,0.59,417
20141103_0001_0011,194,10.4,20.9,10.6,0.49,0.48,418
20160819_0002_0004,2793,271.2,281.7,10.6,0.52,0.39,419
20160121_0001_0041,1411,254.2,264.8,10.6,0.51,0.46,420
20160121_0001_0021,51,57.5,68.1,10.6,0.48,0.47,421
20160121_0001_0021,660,3.6,14.2,10.6,0.43,0.60,422
20141103_0001_0010,3083,114.9,125.5,10.6,0.52,0.49,423
20141103_0001_0025,75,15.4,26.0,10.6,0.49,0.49,424
20141103_0001_0011,159,47.7,58.4,10.7,0.52,0.45,425
20141103_0001_0024,258,65.2,75.9,10.7,0.49,0.50,426
20160823_0001_0015,522,176.0,186.8,10.8,0.50,0.65,427
20141103_0001_0027,2845,148.7,159.5,10.8,0.50,0.49,428
20160111_0001_0014,220,99.0,109.9,10.8,0.49,0.62,429
20160113_0002_0033,24,40.0,50.9,10.8,0.49,0.55,430
20160121_0001_0021,223,63.1,74.0,10.8,0.49,0.47,431
20160822_0001_0034,2467,434.6,445.5,10.9,0.47,0.49,432
20160822_0001_0058,2459,127.5,138.4,10.9,0.48,0.45,433
20160819_0002_0013,1302,175.2,186.1,10.9,0.47,0.46,434
20160113_0002_0026,5396,26.6,37.4,10.9,0.43,0.59,435
20141103_0001_0009,1037,249.8,260.6,10.9,0.49,0.48,436
20160819_0002_0018,1853,364.2,375.1,10.9,0.48,0.44,437
20160822_0001_0031,39,16.7,27.7,11.0,0.47,0.46,438
20160113_0002_0035,1387,9.0,20.1,11.0,0.41,0.59,439
20160822_0001_0049,1420,203.8,214.8,11.0,0.51,0.42,440
20160819_0002_0015,1072,324.6,335.7,11.1,0.49,0.51,441
20141104_0001_0003,2913,52.3,63.5,11.2,0.49,0.42,442
20160823_0001_0018,1059,16.3,27.5,11.2,0.49,0.65,443
20141103_0001_0009,675,200.7,211.9,11.2,0.51,0.56,444
20141103_0001_0013,699,66.2,77.4,11.2,0.50,0.47,445
20160113_0002_0036,430,12.2,23.5,11.3,0.41,0.52,446
20160822_0001_0048,412,152.5,163.8,11.3,0.49,0.45,447
20160112_0001_0013,10270,72.9,84.2,11.3,0.49,0.54,448
20160112_0001_0028,107,60.1,71.4,11.3,0.50,0.48,449
20160819_0002_0015,1195,163.9,175.3,11.4,0.96,0.22,450
20141103_0001_0015,42,126.2,137.6,11.4,0.49,0.51,451
20160121_0001_0029,6658,11.1,22.5,11.4,0.46,0.51,452
20160113_0002_0026,1029,6.8,18.2,11.4,0.47,0.51,453
20160113_0002_0067,10321,6.2,17.7,11.5,0.44,0.55,454
20141103_0001_0005,5852,2.3,13.9,11.6,0.37,0.49,455
20160111_0001_0032,66,117.2,128.8,11.6,0.50,0.54,456
20160823_0001_0026,7230,16.7,28.3,11.6,0.48,0.48,457
20141103_0001_0013,21,146.6,158.2,11.6,0.52,0.45,458
20160121_0001_0021,1179,52.8,64.5,11.7,0.50,0.45,459
20160112_0001_0027,259,15.9,27.6,11.7,0.46,0.52,460
20160112_0001_0029,299,414.1,425.8,11.7,0.50,0.50,461
20160112_0001_0013,2295,6.5,18.3,11.7,0.44,0.55,462
20141103_0001_0003,30,220.0,231.8,11.8,0.48,0.38,463
20160822_0001_0048,188,6.4,18.1,11.8,0.41,0.57,464
20160819_0002_0013,2984,8.8,20.6,11.8,0.48,0.57,465
20160111_0001_0014,289,66.0,77.8,11.9,0.47,0.55,466
20160112_0001_0067,158,72.2,84.1,11.9,0.50,0.49,467
20141103_0001_0026,1808,40.2,52.2,11.9,0.51,0.46,468
20160113_0002_0044,653,45.1,57.1,12.0,0.48,0.37,469
20160113_0002_0068,435,215.9,227.9,12.0,0.50,0.42,470
20160111_0001_0016,80,30.5,42.5,12.0,0.50,0.50,471
20160113_0002_0045,20,2.5,14.6,12.1,0.33,0.62,472
20160121_0001_0023,4442,11.4,23.5,12.1,0.49,0.63,473
20160822_0001_0039,120,0.6,12.7,12.1,0.21,0.61,474
20160112_0001_0027,418,249.5,261.6,12.1,0.49,0.54,475
20141104_0001_0007,146,14.4,26.5,12.1,0.47,0.55,476
20160822_0001_0048,2851,11.8,24.0,12.1,0.47,0.51,477
20160113_0002_0023,322,15.0,27.2,12.3,0.47,0.45,478
20141103_0001_0030,1812,42.7,55.0,12.3,0.52,0.54,479
20160113_0002_0024,1213,14.3,26.6,12.3,0.50,0.54,480
20160112_0001_0028,440,11.6,23.9,12.3,0.44,0.66,481
20141103_0001_0013,66,215.7,228.1,12.4,0.50,0.51,482
20160113_0002_0024,2052,33.8,46.2,12.4,0.49,0.50,483
20160113_0002_0067,27,108.8,121.3,12.5,0.51,0.66,484
20160822_0001_0049,2471,10.5,23.0,12.5,0.42,0.56,485
20160111_0001_0011,2381,77.8,90.3,12.5,0.50,0.52,486
20160121_0001_0038,4047,34.1,46.6,12.5,0.50,0.51,487
20141103_0001_0010,1249,8.9,21.4,12.5,0.48,0.54,488
20160113_0002_0033,679,21.7,34.3,12.6,0.48,0.52,489
20141103_0001_0001,1085,174.9,187.5,12.6,0.51,0.54,490
20160822_0001_0056,206,251.5,264.2,12.7,0.48,0.55,491
20141103_0001_0010,2150,33.6,46.3,12.7,0.49,0.62,492
20160121_0001_0038,4541,24.7,37.4,12.7,0.51,0.57,493
20141103_0001_0003,6830,70.2,82.9,12.7,0.50,0.53,494
20160121_0001_0037,172,26.5,39.3,12.8,0.49,0.55,495
20160823_0001_0024,2409,67.5,80.3,12.8,0.30,0.74,496
20160121_0001_0039,5106,37.6,50.5,12.8,0.48,0.34,497
20160822_0001_0047,37,382.6,395.5,12.9,0.50,0.47,498
20141103_0001_0012,4102,2.8,15.7,12.9,0.50,0.36,499
20141104_0001_0010,1964,11.6,24.8,13.1,0.48,0.41,500
20160822_0001_0056,5922,35.6,48.8,13.2,0.49,0.52,501
20141103_0001_0005,1691,136.7,149.9,13.2,0.50,0.42,502
20160819_0002_0014,2507,423.7,437.0,13.3,0.52,0.47,503
20160822_0001_0048,5568,4.1,17.4,13.3,0.39,0.52,504
20141103_0001_0019,497,125.7,139.1,13.4,0.50,0.55,505
20160113_0002_0026,768,272.6,286.0,13.4,0.49,0.52,506
20160121_0001_0028,10,26.2,39.7,13.5,0.50,0.54,507
20160819_0002_0014,3309,89.5,103.0,13.5,0.50,0.52,508
20160819_0002_0016,4740,220.9,234.4,13.5,0.54,0.50,509
20160111_0001_0030,763,13.2,26.8,13.6,0.61,0.46,510
20160113_0002_0064,1109,32.9,46.5,13.6,0.49,0.52,511
20141104_0001_0002,58,32.8,46.4,13.7,0.51,0.46,512
20160113_0002_0023,978,3.4,17.0,13.7,0.38,0.56,513
20160121_0001_0028,152,18.5,32.2,13.7,0.43,0.48,514
20160121_0001_0040,111,55.2,69.0,13.8,0.76,0.35,515
20160112_0001_0015,109,10.7,24.6,13.9,0.49,0.45,516
20160121_0001_0029,23,12.7,26.7,14.0,0.46,0.52,517
20160121_0001_0028,16,9.3,23.4,14.1,0.47,0.62,518
20160111_0001_0016,567,55.6,69.7,14.1,0.50,0.59,519
20160819_0002_0017,3675,226.2,240.4,14.2,0.50,0.55,520
20160819_0002_0009,189,20.8,35.1,14.3,0.48,0.50,521
20160121_0001_0037,750,14.3,28.6,14.3,0.50,0.54,522
20141103_0001_0011,4218,6.1,20.4,14.3,0.41,0.60,523
20160822_0001_0058,1959,114.4,128.9,14.4,0.51,0.49,524
20141103_0001_0025,14,27.2,41.7,14.5,0.16,0.81,525
20160111_0001_0009,5659,145.3,159.8,14.5,-5.01,0.64,526
20160822_0001_0031,134,57.5,72.1,14.6,0.47,0.68,527
20160112_0001_0046,833,224.7,239.4,14.6,0.50,0.50,528
20160819_0002_0017,573,320.2,334.9,14.6,0.50,0.43,529
20160823_0001_0027,1435,136.7,151.4,14.6,0.50,0.50,530
20160819_0002_0015,125,208.6,223.3,14.7,0.49,0.57,531
20160823_0001_0025,78,226.5,241.3,14.8,0.51,0.54,532
20160113_0002_0024,1010,14.8,29.6,14.8,0.49,0.55,533
20160822_0001_0057,384,9.4,24.3,14.9,0.43,0.48,534
20141104_0001_0008,1791,25.4,40.3,14.9,0.45,0.44,535
20160113_0002_0066,9677,8.9,23.8,14.9,0.49,0.58,536
20160822_0001_0034,409,15.5,30.4,14.9,0.43,0.41,537
20141103_0001_0029,1818,7.8,22.8,15.0,0.40,0.53,538
20160112_0001_0067,9298,22.4,37.6,15.1,0.46,0.43,539
20160111_0001_0030,144,88.2,103.4,15.2,0.54,0.38,540
20141104_0001_0001,570,21.2,36.5,15.3,0.49,0.51,541
20160113_0002_0065,454,26.0,41.3,15.3,0.48,0.43,542
20160121_0001_0028,148,18.2,33.6,15.4,0.49,0.47,543
20160819_0002_0007,56,2.0,17.5,15.5,0.27,0.58,544
20160113_0002_0047,1430,19.6,35.0,15.5,0.49,0.55,545
20160822_0001_0033,671,103.7,119.3,15.6,0.49,0.55,546
20160113_0002_0024,13609,40.7,56.3,15.6,0.49,0.47,547
20141103_0001_0004,3810,40.8,56.4,15.6,0.47,0.55,548
20160819_0002_0008,2440,313.3,329.0,15.7,0.50,0.51,549
20160121_0001_0043,8471,17.5,33.3,15.8,0.47,0.48,550
20141104_0001_0009,1443,108.5,124.3,15.8,0.48,0.38,551
20141103_0001_0016,4336,54.5,70.5,15.9,0.51,0.51,552
20160823_0001_0016,5602,174.0,190.0,16.0,0.45,0.56,553
20160121_0001_0039,341,5.1,21.0,16.0,0.43,0.50,554
20141103_0001_0019,4152,7.5,23.4,16.0,0.49,0.41,555
20160819_0002_0016,243,36.6,52.6,16.0,0.49,0.49,556
20160112_0001_0064,487,147.9,164.0,16.0,0.49,0.47,557
20160819_0002_0019,1606,57.1,73.1,16.1,0.50,0.49,558
20160819_0002_0016,4072,86.9,103.0,16.1,-2.59,0.50,559
20160112_0001_0030,3663,82.0,98.1,16.2,0.51,0.44,560
20141103_0001_0007,272,34.4,50.6,16.2,0.48,0.55,561
20141103_0001_0011,2194,132.9,149.2,16.2,0.52,0.47,562
20141103_0001_0001,868,8.0,24.3,16.2,0.39,0.55,563
20160819_0002_0006,1207,56.8,73.1,16.2,0.48,0.42,564
20160121_0001_0039,809,23.1,39.3,16.2,0.50,0.46,565
20160819_0002_0007,88,11.7,28.0,16.3,0.50,0.60,566
20141104_0001_0004,3923,17.1,33.4,16.3,0.48,0.58,567
20141103_0001_0006,2804,34.0,50.5,16.5,0.51,0.58,568
20141104_0001_0010,56,134.8,151.4,16.6,0.50,0.46,569
20160121_0001_0026,312,24.7,41.3,16.6,0.46,0.53,570
20141103_0001_0009,632,23.1,39.7,16.6,0.48,0.54,571
20160113_0002_0034,2111,328.4,345.1,16.7,0.50,0.48,572
20160111_0001_0032,1119,118.4,135.1,16.7,0.48,0.45,573
20160823_0001_0024,18,5.2,22.0,16.8,0.46,0.55,574
20160819_0002_0018,760,9.2,26.1,16.9,0.49,0.54,575
20160822_0001_0032,150,33.8,50.9,17.0,0.51,0.54,576
20160113_0002_0065,67,34.8,51.9,17.1,0.48,0.36,577
20160822_0001_0035,183,25.8,42.9,17.1,0.47,0.45,578
20160819_0002_0009,8877,30.8,47.9,17.2,0.47,0.42,579
20160113_0002_0033,199,62.9,80.1,17.2,0.50,0.36,580
20160822_0001_0058,6700,8.3,25.6,17.2,0.50,0.50,581
20160121_0001_0028,6956,18.1,35.3,17.2,0.42,0.50,582
20160112_0001_0013,151,25.3,42.7,17.3,0.52,0.56,583
20160111_0001_0011,2406,1.4,18.8,17.4,0.34,0.52,584
20160819_0002_0018,607,124.6,142.0,17.4,0.47,0.48,585
20160822_0001_0035,5998,27.1,44.5,17.4,0.47,0.54,586
20160121_0001_0028,203,73.0,90.5,17.6,0.48,0.63,587
20160111_0001_0010,11,30.0,47.7,17.6,0.65,0.34,588
20160819_0002_0005,265,195.3,213.0,17.7,0.47,0.38,589
20160113_0002_0046,1476,214.7,232.4,17.7,0.49,0.55,590
20160819_0002_0011,4177,64.4,82.1,17.7,0.46,0.43,591
20160121_0001_0026,299,19.9,37.7,17.7,0.44,0.62,592
20160819_0002_0009,4413,70.4,88.3,17.9,0.52,0.43,593
20160121_0001_0030,79,5.6,23.5,17.9,0.38,0.47,594
20160819_0002_0016,3357,14.3,32.3,18.0,0.46,0.60,595
20160121_0001_0024,1301,44.6,62.7,18.1,0.48,0.66,596
20160819_0002_0007,150,42.5,60.5,18.1,0.49,0.61,597
20141103_0001_0024,286,172.7,190.8,18.1,0.49,0.60,598
20160823_0001_0027,3823,130.0,148.2,18.2,0.52,0.49,599
20160822_0001_0032,277,61.7,80.0,18.3,0.50,0.51,600
20160819_0002_0008,1961,114.1,132.6,18.5,0.51,0.50,601
20160121_0001_0021,1646,148.8,167.3,18.5,0.48,0.50,602
20160113_0002_0069,8341,156.9,175.4,18.5,0.51,0.46,603
20141103_0001_0029,3910,53.0,71.7,18.7,0.52,0.43,604
20160819_0002_0008,4167,13.9,32.6,18.7,0.50,0.46,605
20160112_0001_0013,478,17.6,36.5,18.8,0.44,0.60,606
20160121_0001_0030,730,92.4,111.3,18.9,0.48,0.46,607
20141103_0001_0021,3338,77.5,96.5,19.0,0.48,0.50,608
20141103_0001_0002,282,13.9,33.0,19.1,0.54,0.42,609
20160822_0001_0031,1054,368.7,387.9,19.3,0.51,0.61,610
20141104_0001_0007,174,85.5,104.8,19.3,0.49,0.49,611
20160121_0001_0037,432,32.6,51.9,19.3,0.48,0.49,612
20141103_0001_0002,21,11.5,30.8,19.3,0.52,0.39,613
20141104_0001_0007,3046,15.8,35.2,19.4,0.48,0.57,614
20160113_0002_0066,5259,4.4,23.8,19.4,0.34,0.71,615
20141103_0001_0001,557,8.7,28.4,19.7,0.43,0.52,616
20160113_0002_0069,379,87.6,107.3,19.7,0.51,0.65,617
20160121_0001_0037,4328,99.0,118.7,19.7,0.48,0.49,618
20141104_0001_0009,2119,81.3,101.0,19.8,0.51,0.39,619
20160822_0001_0057,2174,112.5,132.6,20.1,0.51,0.52,620
20141103_0001_0005,1458,3.2,23.4,20.1,0.35,0.58,621
20160113_0002_0043,2325,28.5,48.9,20.4,0.44,0.53,622
20160819_0002_0003,585,117.1,137.5,20.5,0.50,0.53,623
20160112_0001_0048,7441,43.0,63.8,20.8,0.46,0.63,624
20160819_0002_0018,7184,295.3,316.1,20.8,0.51,0.44,625
20160819_0002_0008,7077,19.7,40.8,21.1,0.49,0.68,626
20160819_0002_0007,4825,50.6,72.1,21.5,0.47,0.37,627
20160113_0002_0064,738,18.5,40.1,21.6,0.44,0.46,628
20160113_0002_0065,78,44.5,66.2,21.7,0.48,0.60,629
20141103_0001_0025,436,60.6,82.6,22.0,0.58,0.38,630
20141103_0001_0012,5099,14.4,37.6,23.2,0.50,0.54,631
20160822_0001_0034,379,101.4,124.7,23.4,0.50,0.45,632
20160823_0001_0018,1337,359.9,383.7,23.8,0.49,0.42,633
20160823_0001_0026,6981,4.4,28.6,24.2,0.40,0.48,634
20160822_0001_0050,3029,84.1,108.4,24.2,0.50,0.49,635
20160121_0001_0027,4877,29.3,53.6,24.3,0.46,0.52,636
20160121_0001_0027,4893,28.1,52.7,24.6,0.42,0.63,637
20160111_0001_0016,232,158.9,183.6,24.7,0.48,0.55,638
20160819_0002_0016,5418,48.8,73.5,24.7,0.48,0.59,639
20160121_0001_0038,10306,27.7,52.5,24.8,0.46,0.54,640
20160112_0001_0045,3829,55.3,80.3,25.0,0.49,0.51,641
20160823_0001_0014,3333,208.2,233.2,25.0,0.51,0.51,642
20141103_0001_0028,608,0.8,25.8,25.0,0.17,0.41,643
20160112_0001_0066,78,81.3,106.5,25.2,0.50,0.46,644
20141103_0001_0004,2319,35.6,60.8,25.2,0.52,0.52,645
20141103_0001_0003,179,43.3,69.1,25.8,0.51,0.43,646
20160111_0001_0009,271,52.6,78.6,26.0,0.49,0.59,647
20160111_0001_0030,108,75.9,102.4,26.5,0.50,0.48,648
20160822_0001_0047,5826,35.2,61.8,26.5,0.41,0.59,649
20160111_0001_0032,65,153.1,179.7,26.6,0.49,0.37,650
20160121_0001_0023,3577,10.3,37.2,26.9,0.43,0.51,651
20160112_0001_0036,2673,33.5,60.5,27.0,0.48,0.50,652
20160822_0001_0056,7653,8.7,36.0,27.3,0.12,0.73,653
20160819_0002_0013,8160,53.8,81.1,27.3,0.48,0.64,654
20141103_0001_0002,1964,17.1,44.5,27.4,0.51,0.52,655
20160111_0001_0013,105,23.0,50.4,27.4,0.50,0.44,656
20160819_0002_0017,888,75.9,103.3,27.4,0.51,0.51,657
20141103_0001_0030,502,35.4,63.8,28.4,0.50,0.50,658
20160113_0002_0069,1461,5.9,34.5,28.6,0.29,0.54,659
20160113_0002_0046,2567,252.4,281.0,28.6,-5.87,0.51,660
20160822_0001_0058,2977,3.1,32.6,29.4,0.38,0.38,661
20141103_0001_0027,1991,59.7,89.2,29.5,0.49,0.40,662
20160112_0001_0028,494,255.1,284.9,29.8,0.50,0.47,663
20141103_0001_0029,12,110.5,140.3,29.8,0.52,0.46,664
20160112_0001_0026,5355,46.2,76.2,30.0,0.48,0.63,665
20160823_0001_0015,44,24.2,54.2,30.0,0.47,0.49,666
20160121_0001_0028,444,14.9,46.4,31.5,0.47,0.54,667
20160112_0001_0028,104,9.2,41.2,32.0,0.49,0.49,668
20160112_0001_0066,1051,137.2,169.3,32.1,0.53,0.47,669
20160822_0001_0033,4735,51.8,83.9,32.1,0.48,0.44,670
20141103_0001_0010,4028,39.4,71.6,32.3,0.51,0.58,671
20160113_0002_0069,10119,20.4,52.7,32.3,0.43,0.70,672
20141103_0001_0007,2563,127.6,160.7,33.2,0.49,0.52,673
20160113_0002_0037,3111,8.5,41.9,33.4,0.42,0.49,674
20160822_0001_0036,840,5.7,39.3,33.6,0.33,0.69,675
20160112_0001_0026,10469,323.4,357.5,34.1,0.52,0.54,676
20160113_0002_0065,14989,20.9,55.1,34.2,0.42,0.57,677
20160121_0001_0037,336,10.4,44.8,34.3,0.53,0.45,678
20160819_0002_0002,360,26.5,61.4,34.8,0.47,0.50,679
20160112_0001_0068,7668,6.3,41.3,35.0,0.30,0.53,680
20160113_0002_0043,164,22.6,57.6,35.0,0.53,0.43,681
20160121_0001_0021,85,23.0,59.0,35.9,0.50,0.47,682
20160819_0002_0017,220,167.5,204.0,36.5,0.51,0.49,683
20160822_0001_0047,747,38.1,75.4,37.3,0.47,0.45,684
20160823_0001_0018,4126,94.9,132.2,37.4,0.47,0.53,685
20160823_0001_0024,372,88.4,126.5,38.1,0.51,0.48,686
20160112_0001_0065,1663,195.8,234.3,38.5,0.51,0.55,687
20160819_0002_0010,136,29.8,68.9,39.0,0.51,0.57,688
20160822_0001_0030,4347,45.7,85.1,39.4,0.52,0.51,689
20160121_0001_0021,6532,1.4,40.9,39.6,0.46,0.60,690
20160121_0001_0040,6984,19.2,60.2,41.0,0.45,0.54,691
20160113_0002_0024,13598,12.7,54.9,42.2,0.46,0.41,692
20160112_0001_0066,5106,339.4,381.9,42.5,0.49,0.52,693
20160822_0001_0033,6115,6.2,48.7,42.5,0.47,0.37,694
20160113_0002_0067,10237,13.2,56.0,42.8,0.46,0.57,695
20160112_0001_0045,2159,200.0,243.1,43.1,0.52,0.46,696
20160823_0001_0028,8478,36.9,80.0,43.2,0.42,0.63,697
20160113_0002_0067,3110,34.5,78.5,43.9,0.48,0.48,698
20160113_0002_0044,348,60.5,105.7,45.3,0.51,0.54,699
20160121_0001_0028,8464,13.2,58.6,45.4,0.36,0.57,700
20160822_0001_0031,424,1.7,47.2,45.5,-0.01,0.50,701
20160112_0001_0068,698,91.3,137.4,46.1,0.46,0.53,702
20160113_0002_0067,2587,5.7,52.0,46.3,0.41,0.43,703
20160121_0001_0021,4302,48.1,96.1,48.1,0.41,0.57,704
20160819_0002_0006,4247,51.7,100.0,48.2,0.48,0.55,705
20160819_0002_0003,706,66.1,114.9,48.8,0.49,0.44,706
20160819_0002_0009,6792,16.3,66.2,49.9,0.54,0.31,707
20160822_0001_0056,578,25.7,77.2,51.5,0.52,0.44,708
20160823_0001_0016,7877,94.6,147.8,53.2,0.49,0.61,709
20160819_0002_0012,569,513.8,567.7,53.9,0.48,0.64,710
20160819_0002_0018,8712,48.6,104.4,55.8,0.47,0.47,711
20160113_0002_0044,6667,17.3,73.4,56.1,0.42,0.69,712
20160112_0001_0026,14836,1.0,57.8,56.7,0.15,0.74,713
20160113_0002_0033,612,17.3,74.7,57.4,0.52,0.40,714
20160113_0002_0026,4882,7.2,64.9,57.7,0.28,0.57,715
20160823_0001_0027,2294,4.3,65.1,60.8,0.53,0.31,716
20160823_0001_0014,11160,11.9,77.4,65.5,0.53,0.39,717
20160819_0002_0005,2187,0.9,66.5,65.6,0.55,0.23,718
20160113_0002_0064,3492,239.3,307.1,67.8,-1.38,0.69,719
20160112_0001_0066,489,17.5,86.8,69.3,0.55,0.40,720
20141103_0001_0026,4102,0.8,71.9,71.1,0.55,0.28,721
20160819_0002_0002,5142,148.3,222.2,73.9,0.50,0.52,722
20160822_0001_0035,4484,160.5,235.6,75.1,0.52,0.48,723
20160112_0001_0066,737,54.6,133.1,78.6,0.53,0.40,724
20160823_0001_0015,5711,32.4,113.4,81.0,0.47,0.45,725
20160823_0001_0024,3304,5.6,88.5,82.9,0.55,0.38,726
20160822_0001_0050,8537,67.8,161.3,93.5,0.52,0.45,727
20160113_0002_0064,1876,96.9,195.9,99.0,0.13,0.73,728
20160113_0002_0069,9955,2.0,104.7,102.7,0.52,0.35,729
20160112_0001_0015,5882,0.5,116.6,116.0,0.31,0.42,730
20160822_0001_0047,4036,67.6,199.8,132.1,0.50,0.49,731
20160822_0001_0032,1704,409.0,563.2,154.2,0.35,0.19,732
20160113_0002_0047,5712,99.4,273.9,174.4,0.01,0.89,733
20160121_0001_0023,547,43.6,227.8,184.1,0.21,0.24,734
20160113_0002_0046,2415,191.0,379.6,188.7,0.46,0.33,735
20141104_0001_0006,2954,44.8,234.4,189.7,0.19,0.18,736
20160823_0001_0025,342,41.7,246.6,204.9,0.19,0.18,737
20141103_0001_0004,354,56.2,263.5,207.2,0.14,0.13,738
20141103_0001_0015,275,71.7,290.5,218.8,0.12,0.12,739
20160822_0001_0032,3831,42.4,276.1,233.8,0.21,0.20,740
20160822_0001_0049,6613,9.6,253.3,243.8,0.32,0.33,741
20160111_0001_0011,14924,22.6,273.8,251.3,0.22,0.96,742
20160822_0001_0048,3045,74.8,442.5,367.8,0.16,1.00,743
20160113_0002_0045,2255,331.3,725.0,393.7,0.18,0.79,744
20160112_0001_0067,1613,206.7,651.4,444.7,0.05,0.05,745
20160113_0002_0043,1183,217.6,731.2,513.6,0.06,0.07,746
